com.samsung.shealth.rewards,6221053,4
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
5001,,11007,,b8cb7fdb-180a-4f18-844a-f20f2324a4f9,2022-01-29 15:15:03.735,2022-01-29 15:15:03.735,,,5001,UTC+0300,10000,e7FCb+MfnB,com.sec.android.app.shealth,sport.tracker.goal.achievement.distance,2022-01-29 15:15:03.629,6ae60dda-a606-4c7a-acc5-00f5c45ef26f,0,
,2022-03-06 21:00:00.000,,100003,,2022-03-10 21:00:03.301,2022-03-10 21:00:03.301,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":25286}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-03-06 21:00:00.000,b9b0c342-b93c-4b0c-b471-1ceaa3d894f2,1,
1205,,11007,,2c7e86d7-56e4-4dc4-8409-b18ede14658b,2022-05-06 14:18:54.642,2022-01-25 14:22:01.841,,,1205,UTC+0300,518.0,e7FCb+MfnB,com.sec.android.app.shealth,sport.tracker.best.record.calories.lifetime,2022-01-25 14:22:01.706,fadb6193-3ef9-4045-a196-e77951b68c76,0,
,2022-01-23 21:00:00.000,,10009,,2022-01-29 21:00:02.233,2022-01-24 09:39:44.264,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":17244}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-01-23 21:00:00.000,60e052b9-ffb7-4767-9fa4-81e705be6018,1,
,2022-02-03 21:00:00.000,,10009,,2022-02-09 21:00:01.349,2022-02-04 19:46:56.908,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":10261}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-02-03 21:00:00.000,2ccc0544-4877-4403-8ec9-9ec2b174d696,1,
,2022-03-10 21:00:00.000,,100003,,2022-03-12 21:00:03.476,2022-03-12 21:00:03.476,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":14252}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-03-10 21:00:00.000,d6df63d9-f955-4971-b670-7fb11ef89312,1,
1201,,11007,,cbb4f74a-a592-4b28-bfa5-32338280b1bf,2022-08-11 16:45:18.756,2022-01-24 11:58:05.551,,,1201,UTC+0300,10.63,e7FCb+MfnB,com.sec.android.app.shealth,sport.tracker.best.record.speed.lifetime,2022-01-24 11:58:05.390,5aa9ad02-046d-439f-a70c-fa5659856308,0,
,2022-03-08 21:00:00.000,,100003,,2022-03-14 21:00:03.972,2022-03-14 21:00:03.972,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":16639}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-03-08 21:00:00.000,e59e19f7-ea79-4a4a-8990-5fa9b4b72504,1,
,2022-02-04 21:00:00.000,,10009,,2022-02-10 21:00:02.100,2022-02-05 14:26:15.199,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":16672}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-02-04 21:00:00.000,ce1f6f06-f754-40ff-900c-9019c13b8d62,1,
1201,,11007,,2c7e86d7-56e4-4dc4-8409-b18ede14658b,2022-08-11 16:45:18.756,2022-01-25 14:22:01.847,,,1201,UTC+0300,12.25,e7FCb+MfnB,com.sec.android.app.shealth,sport.tracker.best.record.speed.lifetime,2022-01-25 14:22:01.706,8651fe40-8ded-4174-aab5-0cc8160ddde4,0,
1200,,11007,,d079607e-58b7-4088-aef6-ccd94a05081c,2022-05-06 14:18:54.549,2022-02-07 15:18:27.683,,,1200,UTC+0300,28436.05,e7FCb+MfnB,com.sec.android.app.shealth,sport.tracker.best.record.distance.lifetime,2022-02-07 15:18:27.536,4ca8c103-9d04-472b-8041-9d258c54fcdd,0,
,2022-01-26 21:00:00.000,,10009,,2022-02-01 21:00:03.035,2022-01-27 14:15:01.744,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":15352}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-01-26 21:00:00.000,0ba1f6c8-a6e6-44b3-a0c6-f6edf685df1c,1,
,2022-03-15 21:00:00.000,,10009,,2022-03-21 21:00:03.262,2022-03-16 18:33:52.073,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":16156}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-03-15 21:00:00.000,e013160f-222c-4c23-b9d7-5cdbe43ba1d9,1,
,2022-01-26 21:00:00.000,,100003,,2022-01-27 17:37:35.648,2022-01-27 14:15:39.103,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":15352}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-01-26 21:00:00.000,0e779c0a-aba1-40ed-98b0-b6961f314440,1,
,2022-02-08 21:00:00.000,,10009,,2022-02-14 21:00:03.177,2022-02-09 13:44:01.946,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":17721}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-02-08 21:00:00.000,47a7bde3-50c9-45f9-ba1b-35872812204d,1,
,2022-03-13 21:00:00.000,,100003,,2022-03-17 21:00:04.244,2022-03-17 21:00:04.244,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":16983}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-03-13 21:00:00.000,231c31f5-5ec7-4623-a39e-2907778ae024,1,
,2022-02-10 21:00:00.000,,100003,,2022-02-11 20:59:41.211,2022-02-11 10:55:02.474,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":26022}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-02-10 21:00:00.000,1641c75a-20c9-4bf2-9b01-673d4095fb4e,1,
,2022-02-21 21:00:00.000,,10009,,2022-02-27 21:00:02.743,2022-02-22 13:35:00.967,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":13422}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-02-21 21:00:00.000,b29f0055-e8e1-4b43-b07b-d33efd1a6681,1,
,2022-02-12 21:00:00.000,,10009,,2022-02-18 21:00:03.540,2022-02-13 11:46:56.165,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":26206}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-02-12 21:00:00.000,f328811b-a185-40c4-b68e-5b5af3a40a66,1,
1200,,11007,,a929b249-f353-45a6-ba63-774796da55c7,2022-05-06 14:18:54.549,2022-01-28 16:04:09.138,,,1200,UTC+0300,27908.18,e7FCb+MfnB,com.sec.android.app.shealth,sport.tracker.best.record.distance.lifetime,2022-01-28 16:04:09.005,8c62a692-89cb-4fcb-8905-9780216a3e2a,0,
,2022-03-13 21:00:00.000,,100003,,2022-03-19 21:00:02.720,2022-03-19 21:00:02.720,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":16983}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-03-13 21:00:00.000,139ea4d3-3eb6-495f-a720-a8efb1715782,1,
,2022-02-25 21:00:00.000,,100003,,2022-03-03 21:00:04.437,2022-02-26 19:35:02.015,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":12657}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-02-25 21:00:00.000,242b894c-e2b4-4522-8d56-6e5a66100710,1,
,2022-03-15 21:00:00.000,,100003,,2022-03-20 21:00:01.708,2022-03-20 21:00:01.708,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":16156}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-03-15 21:00:00.000,9e6af667-6d84-47ca-a14a-5048b83d85e3,1,
,2022-02-13 21:00:00.000,,10009,,2022-02-19 21:00:03.497,2022-02-14 11:15:00.725,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":23833}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-02-13 21:00:00.000,78ebb429-816d-419d-be19-211e72c9f3f5,1,
3001,,11007,,5775ff90-9a5f-4c90-803d-468a1817101e,2022-08-12 18:44:19.372,2022-02-16 12:17:15.177,,,3001,UTC+0300,4,e7FCb+MfnB,com.sec.android.app.shealth,sport.tracker.accumulated.distance.cycle,2022-02-16 12:17:15.056,eba7d6dc-d2b1-4b43-a071-7f67343adaba,0,
5001,,11007,,645ee3b6-bf48-48cb-9e43-0e68141035e9,2022-01-29 13:09:43.831,2022-01-29 13:09:43.831,,,5001,UTC+0300,10000,e7FCb+MfnB,com.sec.android.app.shealth,sport.tracker.goal.achievement.distance,2022-01-29 13:09:43.737,9376f744-4c01-41d4-86c5-3475b78722db,0,
,2022-02-26 21:00:00.000,,100003,,2022-02-27 21:00:02.422,2022-02-27 21:00:02.422,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":16021}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-02-26 21:00:00.000,e5c51994-e5f4-40a2-943a-e1e8e6027921,1,
,2022-03-15 21:00:00.000,,100003,,2022-03-20 21:00:06.884,2022-03-20 21:00:06.884,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":16156}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-03-15 21:00:00.000,8ae1762d-fdb4-40e1-b472-a40afb6196cd,1,
,2022-02-25 21:00:00.000,,100003,,2022-03-03 21:00:01.695,2022-03-03 21:00:01.695,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":12657}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-02-25 21:00:00.000,d804b520-3e3c-47eb-9363-51e2a00ff6b3,1,
,2022-02-19 21:00:00.000,,10009,,2022-02-25 21:00:02.731,2022-02-20 14:35:01.325,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":12105}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-02-19 21:00:00.000,3f6b5bf0-dcec-482b-b0bb-332d7dae075f,1,
,2022-01-31 21:00:00.000,,10009,,2022-02-06 21:00:01.877,2022-02-01 16:14:12.150,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":10391}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-01-31 21:00:00.000,40d84791-fa22-49f9-aff6-9e7adc30d0bb,1,
1203,,11007,,a929b249-f353-45a6-ba63-774796da55c7,2022-05-06 14:18:54.601,2022-01-28 16:04:09.144,,,1203,UTC+0300,5741097,e7FCb+MfnB,com.sec.android.app.shealth,sport.tracker.best.record.duration.lifetime,2022-01-28 16:04:09.005,91ef67d3-2cad-4d70-adce-ad20abd44b26,0,
,2022-03-03 21:00:00.000,,100003,,2022-03-05 21:00:01.531,2022-03-05 21:00:01.531,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":13445}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-03-03 21:00:00.000,b0d92a6a-63a4-49b8-ba48-e66627a74836,1,
5001,,11007,,3784ec24-a948-479a-832e-b91c9d01fe2e,2022-02-22 14:00:26.638,2022-02-22 14:00:26.638,,,5001,UTC+0300,10000,e7FCb+MfnB,com.sec.android.app.shealth,sport.tracker.goal.achievement.distance,2022-02-22 14:00:26.454,c5175630-fb28-4d66-9b83-05bdc57eb9db,0,
,2022-03-03 21:00:00.000,,100003,,2022-03-06 21:00:03.429,2022-03-06 21:00:03.429,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":13445}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-03-03 21:00:00.000,77f67eee-6155-41fa-ae6b-d5bc9d7777ab,1,
,2022-02-26 21:00:00.000,,10009,,2022-03-04 21:00:02.568,2022-02-27 17:21:24.857,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":16021}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-02-26 21:00:00.000,5f4b3792-690f-432f-906c-960777a49ca1,1,
3001,,11007,,81bf9012-02e3-40cb-acaf-9817c442729f,2022-08-12 18:44:19.372,2022-02-10 15:29:53.168,,,3001,UTC+0300,3,e7FCb+MfnB,com.sec.android.app.shealth,sport.tracker.accumulated.distance.cycle,2022-02-10 15:29:53.068,8e8cea28-1f84-4e04-8a98-5af61ac92726,0,
1205,,11007,,9e4d6d7f-3a8e-4a6c-b2dd-423d0b53ba4a,2022-05-06 14:18:54.642,2022-02-05 14:13:56.006,,,1205,UTC+0300,625.0,e7FCb+MfnB,com.sec.android.app.shealth,sport.tracker.best.record.calories.lifetime,2022-02-05 14:13:55.847,b84be986-7e95-4c38-bed8-2cfb336fe84f,0,
,2022-01-28 21:00:00.000,,10009,,2022-02-03 21:00:01.155,2022-01-29 14:43:02.459,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":13441}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-01-28 21:00:00.000,2df62971-31ab-479d-ab35-2c16c1cb4c0e,1,
1202,,11007,,110d5261-bdfb-4c28-ac62-39f6799477c9,2022-05-08 15:17:12.321,2022-02-13 10:26:34.516,,,1202,UTC+0300,6.4373016,e7FCb+MfnB,com.sec.android.app.shealth,sport.tracker.best.record.pace.lifetime,2022-02-13 10:26:34.350,631cac91-91dd-4070-86bc-592ef5566196,0,
,2022-03-21 21:00:00.000,,10009,,2022-03-27 21:00:03.560,2022-03-22 19:05:26.591,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":20550}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-03-21 21:00:00.000,b002d6ae-6a85-4c05-9aac-b087c6519ac3,1,
,2022-01-31 21:00:00.000,,100003,,2022-02-01 19:58:20.022,2022-02-01 16:14:12.671,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":10391}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-01-31 21:00:00.000,0c24d4b9-85bd-4529-9a59-cfcd8b25b43e,1,
1205,,11007,,0ae08497-70dc-410d-92d4-af838b5b5e3f,2022-05-06 14:18:54.642,2022-02-13 15:34:49.214,,,1205,UTC+0300,870.0,e7FCb+MfnB,com.sec.android.app.shealth,sport.tracker.best.record.calories.lifetime,2022-02-13 15:34:48.950,3843cafb-c32a-461d-a52b-179b2bd06721,0,
,2022-03-22 21:00:00.000,,10009,,2022-03-28 21:01:41.934,2022-03-23 17:15:01.412,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":16295}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-03-22 21:00:00.000,1f06035b-42f0-4592-8fd3-3c43a741cf73,1,
3001,,11007,,9e4d6d7f-3a8e-4a6c-b2dd-423d0b53ba4a,2022-08-12 18:44:19.372,2022-02-05 14:13:56.013,,,3001,UTC+0300,2,e7FCb+MfnB,com.sec.android.app.shealth,sport.tracker.accumulated.distance.cycle,2022-02-05 14:13:55.847,92635ac1-c844-40c5-8430-b55fee7764bc,0,
,2022-02-14 21:00:00.000,,10009,,2022-02-20 21:00:02.245,2022-02-15 10:49:13.064,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":19114}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-02-14 21:00:00.000,24cf9044-0a4e-4fc1-b520-a37080b5c16e,1,
,2022-03-21 21:00:00.000,,100003,,2022-03-23 21:00:03.178,2022-03-23 21:00:03.178,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":20550}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-03-21 21:00:00.000,32a0daf5-9fdb-4fc6-809d-9baa9fdf2a84,1,
,2022-02-05 21:00:00.000,,100003,,2022-02-06 18:39:54.373,2022-02-06 11:07:26.270,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":17471}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-02-05 21:00:00.000,4a3f219b-2339-45cd-bff5-457d17fa34a8,1,
,2022-02-06 21:00:00.000,,10009,,2022-02-12 21:02:05.053,2022-02-07 14:48:25.967,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":11582}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-02-06 21:00:00.000,a56eb83d-5e60-4bfe-9011-7fac9ad916ff,1,
,2022-02-18 21:00:00.000,,100003,,2022-02-19 19:34:50.419,2022-02-19 15:53:29.931,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":12534}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-02-18 21:00:00.000,32d40517-0b4e-4630-bd28-d19bf94eb1c3,1,
,2022-02-07 21:00:00.000,,10009,,2022-02-13 21:00:02.895,2022-02-08 13:39:26.511,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":12026}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-02-07 21:00:00.000,41caa1fe-cfb4-4958-b4cc-2475d5dcc49c,1,
,2022-03-18 21:00:00.000,,100003,,2022-03-24 21:01:03.409,2022-03-24 21:01:03.409,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":14690}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-03-18 21:00:00.000,7172e223-d25e-41f6-a754-08a304bfe12d,1,
,2022-02-21 21:00:00.000,,100003,,2022-02-27 21:00:03.234,2022-02-22 13:35:01.637,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":13422}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-02-21 21:00:00.000,5eaf47bd-9e6c-4142-a247-0f5710270546,1,
,2022-03-23 21:00:00.000,,100003,,2022-03-25 21:00:01.461,2022-03-25 21:00:01.461,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":13329}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-03-23 21:00:00.000,e797dba5-386c-4d5c-95b4-0d0e4725b1e9,1,
,2022-02-09 21:00:00.000,,10009,,2022-02-15 21:00:03.822,2022-02-10 15:04:39.957,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":23321}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-02-09 21:00:00.000,7173f568-31ae-435e-a94f-3a304065f421,1,
5001,,11007,,d079607e-58b7-4088-aef6-ccd94a05081c,2022-02-07 15:18:27.704,2022-02-07 15:18:27.704,,,5001,UTC+0300,10000,e7FCb+MfnB,com.sec.android.app.shealth,sport.tracker.goal.achievement.distance,2022-02-07 15:18:27.536,1c6d2d4e-40ac-40be-a209-0ac830c22717,0,
,2022-02-21 21:00:00.000,,100003,,2022-02-26 21:00:10.298,2022-02-26 21:00:10.298,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":13422}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-02-21 21:00:00.000,cc8a12cd-36f4-4032-9d36-4a9ce281c938,1,
,2022-02-11 21:00:00.000,,10009,,2022-02-17 21:00:01.771,2022-02-12 11:30:43.247,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":23181}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-02-11 21:00:00.000,faf5d606-7888-46a8-95b8-13eebfd71fc8,1,
,2022-03-20 21:00:00.000,,100003,,2022-03-26 21:00:13.213,2022-03-26 21:00:13.213,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":18407}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-03-20 21:00:00.000,cbf7d894-75e7-4add-ab54-6f376318d528,1,
,2022-02-25 21:00:00.000,,100003,,2022-03-01 21:00:02.123,2022-03-01 21:00:02.123,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":12657}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-02-25 21:00:00.000,e82734b9-50c1-4f3f-8b6b-2c6cef94d8c0,1,
,2022-03-26 21:00:00.000,,100003,,2022-04-01 21:00:03.053,2022-03-27 09:10:36.388,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":26179}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-03-26 21:00:00.000,de76bb5f-5ae9-49bc-8c4a-a9454ea2d6fd,1,
,2022-03-03 21:00:00.000,,100003,,2022-03-07 21:00:28.676,2022-03-07 21:00:28.676,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":13445}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-03-03 21:00:00.000,94f209fa-8d51-4132-8a6a-d30961e5595c,1,
5001,,11007,,64a5ce6b-7fd3-4ce2-821f-12f7e058662f,2022-02-10 13:36:46.793,2022-02-10 13:36:46.793,,,5001,UTC+0300,10000,e7FCb+MfnB,com.sec.android.app.shealth,sport.tracker.goal.achievement.distance,2022-02-10 13:36:46.672,78e24424-b38f-4b99-ae29-ec489c7dcbdb,0,
,2022-03-03 21:00:00.000,,100003,,2022-03-09 21:00:04.517,2022-03-04 11:04:31.583,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":13445}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-03-03 21:00:00.000,590ddb79-fa8b-465c-b910-52788b0a2870,1,
,2022-03-25 21:00:00.000,,100003,,2022-03-27 21:00:02.978,2022-03-27 21:00:02.978,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":13077}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-03-25 21:00:00.000,b5844271-db61-4cd7-93a0-ffb5991bcc7b,1,
,2022-03-03 21:00:00.000,,100003,,2022-03-08 21:00:17.097,2022-03-08 21:00:17.097,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":13445}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-03-03 21:00:00.000,ee4f57e5-2cb2-43bb-87b2-b32207d315bc,1,
,2022-03-05 21:00:00.000,,100003,,2022-03-06 21:00:01.967,2022-03-06 21:00:01.967,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":12513}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-03-05 21:00:00.000,7c8047a7-6679-4e91-9e26-f88c8c5fc944,1,
,2022-03-04 21:00:00.000,,100003,,2022-03-10 21:00:01.791,2022-03-10 21:00:01.791,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":13119}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-03-04 21:00:00.000,e67f11ab-716f-426c-b31b-57cd90d0cf06,1,
,2022-03-27 21:00:00.000,,10009,,2022-04-02 21:00:32.312,2022-03-28 11:55:01.170,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":26838}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-03-27 21:00:00.000,6fdbb45f-bfd9-4dfb-8569-13a4ef6dea94,1,
,,,,,2022-06-16 04:39:08.222,2022-02-12 07:22:57.460,,,LAST_SLEEP_CHECKING_TIME,,,e7FCb+MfnB,com.sec.android.app.shealth,Sleep.Goal.Temp,2022-06-15 21:00:00.000,f3644ef7-71d8-4dce-b707-550921c1732c,-10000,
,2022-03-06 21:00:00.000,,100003,,2022-03-11 21:00:02.036,2022-03-11 21:00:02.036,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":25286}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-03-06 21:00:00.000,71d15514-2275-43d6-b38b-4ef2ecf5820a,1,
,2022-03-22 21:00:00.000,,100003,,2022-03-28 21:01:42.434,2022-03-28 21:01:42.434,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":16295}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-03-22 21:00:00.000,f50cc5cd-b954-4a11-8b48-f551f7c5b7d6,1,
,2022-03-03 21:00:00.000,,100003,,2022-03-07 21:00:27.422,2022-03-07 21:00:27.422,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":13445}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-03-03 21:00:00.000,594e1e31-3aa3-4f0f-8eff-602ca5c6358d,1,
,2022-03-23 21:00:00.000,,100003,,2022-03-29 21:00:18.506,2022-03-29 21:00:18.506,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":13329}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-03-23 21:00:00.000,0c2ee80e-93c4-4da0-be62-c703c8bbbca6,1,
,2022-03-13 21:00:00.000,,10009,,2022-03-19 21:00:05.135,2022-03-14 14:58:38.859,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":16983}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-03-13 21:00:00.000,3483e691-4e05-40a2-b5b0-621785f0d4d0,1,
,2022-03-04 21:00:00.000,,100003,,2022-03-08 21:00:14.629,2022-03-08 21:00:14.629,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":13119}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-03-04 21:00:00.000,0a001a17-e09f-4f53-8e0d-f608809eb4a5,1,
,2022-02-12 21:00:00.000,,100003,,2022-02-13 19:35:01.437,2022-02-13 11:46:56.874,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":26206}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-02-12 21:00:00.000,49b8514b-dbac-427f-a47c-35f7eadc435e,1,
,2022-03-10 21:00:00.000,,100003,,2022-03-15 21:00:04.482,2022-03-15 21:00:04.482,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":14252}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-03-10 21:00:00.000,44daa047-f2f6-46aa-b017-e6c1a5ffd05c,1,
