com.samsung.shealth.tracker.pedometer_step_count,6221053,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
54684,4,0,114,2022-08-07 10:31:00.000,,,2022-08-07 10:35:01.754,2022-08-07 10:35:01.754,114,1.6666666,91.14,4.53,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-07 10:32:00.000,6f6f5138-6709-4f86-b71b-9a994cdd8311,
13464,4,0,26,2022-08-06 15:17:00.000,,,2022-08-06 15:34:19.202,2022-08-06 15:34:19.202,26,1.5277778,20.57,0.97,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-06 15:18:00.000,1996ad96-bd7b-42ae-9a29-b9465d9f5dde,
8398,4,0,17,2022-08-08 10:52:00.000,,,2022-08-08 10:55:01.021,2022-08-08 10:52:57.225,17,1.5943723,13.389999,0.65,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-08 10:53:00.000,eb7524e4-eaa6-4d68-a3f8-1168634d1bff,
35986,4,0,69,2022-08-07 08:23:00.000,,,2022-08-07 08:24:54.212,2022-08-07 08:24:54.212,69,1.5000001,53.98,2.72,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-07 08:24:00.000,c52e71e6-7b53-4bdb-89a1-8dc52d7f8dae,
6931,4,0,12,2022-08-05 19:22:00.000,,,2022-08-05 19:22:57.871,2022-08-05 19:22:57.871,12,1.3055556,9.05,0.45,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-05 19:23:00.000,28a9ee29-95e2-4c9d-8965-cc0fa5e2ba48,
53127,4,0,109,2022-08-07 10:32:00.000,,,2022-08-07 10:35:01.830,2022-08-07 10:35:01.830,109,1.6388888,87.07,4.36,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-07 10:33:00.000,960cf676-21d3-4ccc-9087-a539fd3ecfee,
42860,4,14,84,2022-08-05 16:25:00.000,,,2022-08-05 16:32:53.654,2022-08-05 16:25:00.491,98,1.9428177,83.27,4.36,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-05 16:26:00.000,04a5f77d-1f7f-466f-a42a-ac343b5e2a1a,
57028,4,0,124,2022-08-08 10:53:00.000,,,2022-08-08 10:55:01.142,2022-08-08 10:55:01.142,124,1.75,99.8,4.96,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-08 10:54:00.000,dab893ea-940e-4024-9091-bc4f868e2904,
6247,4,0,13,2022-08-05 19:23:00.000,,,2022-08-05 19:23:39.403,2022-08-05 19:23:37.429,13,1.629567,10.18,0.47,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-05 19:24:00.000,27c2f8b1-bd72-47d7-aeb6-f84a3ab7ce31,
45215,4,32,86,2022-08-05 16:26:00.000,,,2022-08-05 16:32:53.789,2022-08-05 16:32:53.789,118,2.4166667,109.27,6.03,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-05 16:27:00.000,4706920e-457d-465f-83d8-0cbade09dfb3,
52637,4,0,104,2022-08-07 10:33:00.000,,,2022-08-07 10:35:04.285,2022-08-07 10:35:04.285,104,1.5555556,81.88,4.16,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-07 10:34:00.000,d532e062-4d5a-4d3c-a433-d743c9ffb55d,
55969,4,0,114,2022-08-07 08:24:00.000,,,2022-08-07 08:24:59.928,2022-08-07 08:24:54.254,114,1.621431,90.75,4.5599995,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-07 08:25:00.000,41d78010-e494-48fb-a23a-e424363dc5d1,
57148,4,0,124,2022-08-08 10:54:00.000,,,2022-08-08 10:55:01.268,2022-08-08 10:55:01.268,124,1.75,100.01,4.96,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-08 10:55:00.000,4ef4cfd8-68eb-4dfb-b852-5fbb3159bc5e,
58655,4,0,119,2022-08-06 15:18:00.000,,,2022-08-06 15:34:19.357,2022-08-06 15:34:19.357,119,1.6111112,94.5,4.76,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-06 15:19:00.000,afd2f484-a33f-4044-8ba6-58b31138b990,
5954,4,5,10,2022-08-05 19:24:00.000,,,2022-08-05 19:27:20.508,2022-08-05 19:24:39.304,15,2.4974084,14.870001,0.83000004,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-05 19:25:00.000,a24e52de-d04d-4951-b5c9-3a3f52234d01,
24182,4,2,53,2022-08-05 16:27:00.000,,,2022-08-05 16:32:53.921,2022-08-05 16:32:53.921,55,1.9166666,46.35,2.37,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-05 16:28:00.000,99a724ae-dc1b-443f-9bbf-6efb50b0728d,
58950,4,0,112,2022-08-07 08:25:00.000,,,2022-08-07 08:25:59.616,2022-08-07 08:25:00.715,112,1.4775004,87.100044,4.479997,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-07 08:26:00.000,8bc41d3f-e7e5-46fe-af26-9d02c64666e6,
55192,4,0,117,2022-08-08 10:55:00.000,,,2022-08-08 10:55:59.718,2022-08-08 10:55:57.526,117,1.697501,93.69,4.68,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-08 10:56:00.000,2506a3ed-4a53-4b6e-ad8a-a5c2b9ad98bc,
8999,4,0,15,2022-08-05 19:27:00.000,,,2022-08-05 19:28:43.478,2022-08-05 19:27:21.885,15,1.2566854,11.309999,0.59,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-05 19:28:00.000,a5f21598-e662-4a9b-aeec-75ca387c3dd1,
56295,4,1,121,2022-08-05 16:28:00.000,,,2022-08-05 16:32:54.008,2022-08-05 16:32:54.008,122,1.7777778,100.08,4.97,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-05 16:29:00.000,d48c5f67-7c75-4869-8a2f-5cc17aa6794d,
56756,4,0,96,2022-08-08 10:56:00.000,,,2022-08-08 10:56:59.340,2022-08-08 10:56:00.377,96,1.2777313,72.51998,3.7999973,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-08 10:57:00.000,33f64234-e7ce-4c85-bbc3-70288a0836bf,
41970,4,0,80,2022-08-07 08:26:00.000,,,2022-08-07 08:26:46.066,2022-08-07 08:26:00.163,80,1.4910308,62.58,3.1399996,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-07 08:27:00.000,02375fce-85e2-460f-9ff9-3291c668de0b,
32186,4,14,68,2022-08-05 16:29:00.000,,,2022-08-05 16:32:54.089,2022-08-05 16:32:54.089,82,2.2500002,72.42,3.8,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-05 16:30:00.000,c8c645db-0c3d-43cc-bbe3-8831d8aa2134,
4175,4,0,8,2022-08-05 19:28:00.000,,,2022-08-05 19:29:58.941,2022-08-05 19:28:45.543,8,1.491991,6.2299995,0.29,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-05 19:29:00.000,9c2bc5e5-4171-4a3a-af2a-9f077d580871,
59188,4,0,120,2022-08-06 15:19:00.000,,,2022-08-06 15:34:19.457,2022-08-06 15:34:19.457,120,1.6111112,95.36,4.8,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-06 15:20:00.000,60d0b99a-ed67-4ec4-97ca-f3cac64e76a7,
16025,4,0,26,2022-08-08 10:57:00.000,,,2022-08-08 10:57:29.048,2022-08-08 10:57:00.195,26,1.2205731,19.560001,1.0200001,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-08 10:58:00.000,e50ba903-7f34-46bb-9c9a-fdb3e005c388,
32472,4,0,66,2022-08-07 11:40:00.000,,,2022-08-07 11:41:07.762,2022-08-07 11:41:07.762,66,1.6666666,54.12,2.78,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-07 11:41:00.000,9b963219-b874-4120-a62f-dbd40b7ef313,
11369,4,2,20,2022-08-05 19:30:00.000,,,2022-08-05 19:32:05.973,2022-08-05 19:30:01.869,22,1.8347336,20.86,1.3299999,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-05 19:31:00.000,d5d203af-91d5-4fd9-b986-af177fbfc306,
27246,4,17,51,2022-08-05 16:30:00.000,,,2022-08-05 16:32:54.230,2022-08-05 16:32:54.230,68,2.1944444,59.79,3.22,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-05 16:31:00.000,2d039206-a7ae-481b-9f42-ddeb3a86d897,
33499,4,5,59,2022-08-08 14:34:00.000,,,2022-08-08 14:35:00.643,2022-08-08 14:34:43.629,64,1.5546359,52.07998,2.6799994,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-08 14:35:00.000,5125fdda-ab07-48f4-bd4c-96de63093ead,
59189,4,0,118,2022-08-07 11:41:00.000,,,2022-08-07 11:43:30.960,2022-08-07 11:41:07.885,118,1.5727541,93.089966,4.7199984,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-07 11:42:00.000,77a1d809-0f9e-4c6f-bd6f-7f7949e4fb5b,
7525,4,0,12,2022-08-05 19:41:00.000,,,2022-08-05 19:41:47.667,2022-08-05 19:41:47.667,12,1.1666666,8.78,0.4,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-05 19:42:00.000,4067b5ff-8c9d-487d-92c1-66a804e0e492,
33098,4,23,54,2022-08-08 17:44:00.000,,,2022-08-08 17:54:33.758,2022-08-08 17:54:33.758,77,2.3055556,76.31,4.52,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-08 17:45:00.000,563a4f13-5750-418e-90e2-b16f6f787185,
51352,4,9,99,2022-08-06 15:20:00.000,,,2022-08-06 15:34:19.551,2022-08-06 15:34:19.551,108,1.7222222,88.44,4.59,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-06 15:21:00.000,d3f0f33d-b3ea-4703-84b6-d9f6b5064911,
51216,4,6,99,2022-08-08 14:35:00.000,,,2022-08-08 14:41:30.369,2022-08-08 14:41:30.369,105,1.6666666,85.36,4.34,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-08 14:36:00.000,0113de3b-6afd-488b-9519-bd69acb40e3b,
59040,4,0,125,2022-08-07 11:42:00.000,,,2022-08-07 11:43:31.091,2022-08-07 11:43:31.091,125,1.6944444,100.04,5.0,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-07 11:43:00.000,b708931d-494a-4d15-986c-572980be5608,
54616,4,20,104,2022-08-08 17:45:00.000,,,2022-08-08 17:54:33.823,2022-08-08 17:54:33.823,124,2.0277777,110.75,6.02,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-08 17:46:00.000,42b4b50f-2505-4b2a-a3b7-63b9605bff4d,
14229,4,0,24,2022-08-05 19:42:00.000,,,2022-08-05 19:44:59.923,2022-08-05 19:42:10.410,24,1.2734435,18.12,0.94000006,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-05 19:43:00.000,78ddc3f3-3126-44da-9bc9-3eede72d03f1,
15808,4,0,29,2022-08-08 14:36:00.000,,,2022-08-08 14:41:30.541,2022-08-08 14:41:30.541,29,1.5833334,25.03,1.39,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-08 14:37:00.000,e20c275b-bb00-4351-b4ad-2db1d53b19c9,
46003,4,0,95,2022-08-07 11:43:00.000,,,2022-08-07 11:43:51.182,2022-08-07 11:43:31.238,95,1.6468455,75.76001,3.7799985,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-07 11:44:00.000,6829267b-df6f-4a8b-907e-c353f5e7337d,
7693,4,0,14,2022-08-05 19:45:00.000,,,2022-08-05 19:45:34.218,2022-08-05 19:45:32.507,14,1.3868464,10.67,0.48,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-05 19:46:00.000,7e56e072-9e7c-4177-9505-59e9e94d41ad,
33680,4,10,69,2022-08-08 17:46:00.000,,,2022-08-08 17:54:33.864,2022-08-08 17:54:33.864,79,2.1944444,73.91,4.18,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-08 17:47:00.000,57f4ed32-a53b-4c4f-8ab4-bf3472b215d0,
4722,4,0,9,2022-08-08 14:37:00.000,,,2022-08-08 14:41:30.655,2022-08-08 14:41:30.655,9,1.4166666,6.69,0.34,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-08 14:38:00.000,38b7cb69-d596-4c78-885d-e46e2dd30f01,
8223,4,0,16,2022-08-07 19:12:00.000,,,2022-08-07 19:15:00.854,2022-08-07 19:15:00.854,16,1.5833334,13.02,0.59,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-07 19:13:00.000,6cc10486-f472-4bbf-9e4c-c7266765fb9d,
8585,4,0,16,2022-08-07 11:44:00.000,,,2022-08-07 11:45:12.667,2022-08-07 11:45:12.667,16,1.4722222,12.64,0.57,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-07 11:45:00.000,07d3fa12-d7e1-45b8-b2a5-d75f448547e7,
54146,4,41,93,2022-08-08 17:47:00.000,,,2022-08-08 17:54:33.900,2022-08-08 17:54:33.900,134,2.2500002,121.83,6.76,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-08 17:48:00.000,3e45c07e-21c5-40b1-ba58-01e63944dbc8,
6647,4,0,13,2022-08-05 19:59:00.000,,,2022-08-05 19:59:47.741,2022-08-05 19:59:47.618,13,1.5299,10.17,0.44,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-05 20:00:00.000,02f72cd5-ac8f-4ddc-874e-f5a5f61a32c2,
55440,4,0,111,2022-08-07 10:34:00.000,,,2022-08-07 10:35:04.378,2022-08-07 10:35:04.378,111,1.5833334,87.78,4.44,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-07 10:35:00.000,7744c7a7-089c-4d6b-bfdc-5f71b16d889b,
11905,4,0,24,2022-08-07 11:57:00.000,,,2022-08-07 11:57:26.882,2022-08-07 11:57:16.965,24,1.631195,19.420002,0.8800002,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-07 11:58:00.000,1ce8566a-eed6-4bf0-b751-5dc97270f2a7,
21189,4,0,42,2022-08-05 20:00:00.000,,,2022-08-05 20:05:33.608,2022-08-05 20:05:33.608,42,1.5833334,33.55,1.61,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-05 20:01:00.000,d90f8e7f-d148-4160-8c87-83ee40dd743c,
55605,4,34,98,2022-08-08 17:48:00.000,,,2022-08-08 17:54:33.934,2022-08-08 17:54:33.934,132,2.1111112,117.39,6.49,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-08 17:49:00.000,b176888d-7bca-4da4-904b-451563cbfc3f,
36886,4,0,71,2022-08-08 14:38:00.000,,,2022-08-08 14:41:30.794,2022-08-08 14:41:30.794,71,1.5,55.33,2.75,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-08 14:39:00.000,799ce32d-8dd6-44fc-b874-76a0b47e7211,
20156,4,0,41,2022-08-07 12:01:00.000,,,2022-08-07 12:09:40.899,2022-08-07 12:01:20.017,41,1.5964917,32.18,1.4300001,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-07 12:02:00.000,e731cb33-d981-4945-ac94-e2a6432a9bf5,
10315,4,7,18,2022-08-07 19:13:00.000,,,2022-08-07 19:15:01.015,2022-08-07 19:15:01.015,25,2.2500002,23.21,1.24,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-07 19:14:00.000,32fef272-95fe-4f97-8706-aa045ee790e7,
56243,4,0,111,2022-08-08 14:39:00.000,,,2022-08-08 14:41:30.891,2022-08-08 14:41:30.891,111,1.5555556,87.49,4.44,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-08 14:40:00.000,830ce85a-758d-49fb-866d-9a55540a2449,
34008,4,0,71,2022-08-07 19:14:00.000,,,2022-08-07 19:15:01.118,2022-08-07 19:15:01.118,71,1.6666666,56.68,2.81,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-07 19:15:00.000,6972a518-4ebf-4b4f-869f-c226fdef07a2,
55210,4,0,112,2022-08-08 14:40:00.000,,,2022-08-08 14:41:30.959,2022-08-08 14:41:30.959,112,1.6111112,88.95,4.47,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-08 14:41:00.000,34e2e8f5-ca4c-458a-bbd2-9f14f097ced5,
55720,4,0,107,2022-08-07 10:35:00.000,,,2022-08-07 10:36:41.831,2022-08-07 10:36:41.831,107,1.5,83.58,4.28,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-07 10:36:00.000,98383281-3fdf-4ff7-a9e1-aaaf7a573630,
22397,4,0,46,2022-08-07 12:02:00.000,,,2022-08-07 12:09:41.041,2022-08-07 12:09:41.041,46,1.8055556,40.44,2.16,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-07 12:03:00.000,54393f45-9886-406b-b671-2cf7849bf277,
57325,4,0,112,2022-08-08 14:41:00.000,,,2022-08-08 14:45:29.192,2022-08-08 14:41:31.043,112,1.5324686,87.84991,4.479998,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-08 14:42:00.000,ab7119b0-53ce-4b83-b3d5-583d4cf6fc76,
31558,4,7,66,2022-08-08 17:49:00.000,,,2022-08-08 17:54:33.972,2022-08-08 17:54:33.972,73,1.9722222,62.24,3.08,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-08 17:50:00.000,2095ac65-a260-48cc-8def-0cc4780b8eb5,
58152,4,0,121,2022-08-07 12:03:00.000,,,2022-08-07 12:09:41.168,2022-08-07 12:09:41.168,121,1.6666666,96.92,4.84,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-07 12:04:00.000,60da8901-552a-4bac-b30a-8a70b6dab8b9,
59722,4,0,121,2022-08-05 20:01:00.000,,,2022-08-05 20:05:33.745,2022-08-05 20:05:33.745,121,1.6111112,96.22,4.84,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-05 20:02:00.000,25b0e9ba-ed2a-4ca5-85d1-cf4872d634a8,
57649,4,0,117,2022-08-07 19:15:00.000,,,2022-08-07 19:19:30.657,2022-08-07 19:19:30.657,117,1.6111112,92.88,4.67,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-07 19:16:00.000,8d5f1681-0448-4db1-852d-73a87c9ae8b4,
58163,4,0,125,2022-08-07 12:04:00.000,,,2022-08-07 12:09:41.252,2022-08-07 12:09:41.252,125,1.7222222,100.17,5.0,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-07 12:05:00.000,e97b9d7c-117b-4a7a-9e94-d47fd5f31e82,
30225,4,0,61,2022-08-07 10:36:00.000,,,2022-08-07 10:43:23.032,2022-08-07 10:36:41.991,61,1.6291071,49.24,2.4499998,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-07 10:37:00.000,cca234d2-631f-4eb9-8476-749e89389f43,
56458,4,0,116,2022-08-08 14:42:00.000,,,2022-08-08 14:45:29.314,2022-08-08 14:45:29.314,116,1.6388888,92.53,4.64,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-08 14:43:00.000,140eeba8-9b22-4fac-9e8f-fb193e247e8b,
59552,4,0,122,2022-08-07 19:16:00.000,,,2022-08-07 19:19:30.838,2022-08-07 19:19:30.838,122,1.6388888,97.6,4.88,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-07 19:17:00.000,e8e556e8-4c8a-4782-b88b-2b5172e1b3c5,
59901,4,0,118,2022-08-05 20:02:00.000,,,2022-08-05 20:05:33.868,2022-08-05 20:05:33.868,118,1.5555556,93.18,4.72,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-05 20:03:00.000,92cc995d-9fd4-433f-a730-d994df8fa4fe,
32242,4,0,61,2022-08-08 14:43:00.000,,,2022-08-08 14:45:29.409,2022-08-08 14:45:29.409,61,1.5277778,49.26,2.55,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-08 14:44:00.000,21feea54-6786-4a4f-b4a7-8dc2fbbda872,
57982,4,0,126,2022-08-07 12:05:00.000,,,2022-08-07 12:09:41.354,2022-08-07 12:09:41.354,126,1.75,101.47,5.04,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-07 12:06:00.000,01cf9392-629c-4882-a09f-c52075607731,
18316,4,4,38,2022-08-08 17:50:00.000,,,2022-08-08 17:54:34.034,2022-08-08 17:54:34.034,42,2.0555556,37.65,2.04,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-08 17:51:00.000,f2c3ba98-ec1d-4a58-8c71-a15ef921dce6,
57892,4,0,119,2022-08-07 19:17:00.000,,,2022-08-07 19:19:30.955,2022-08-07 19:19:30.955,119,1.6388888,94.88,4.75,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-07 19:18:00.000,4779894b-0e46-4493-8b23-a6f01d501265,
59361,4,0,117,2022-08-05 20:03:00.000,,,2022-08-05 20:05:34.005,2022-08-05 20:05:34.005,117,1.5555556,92.34,4.68,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-05 20:04:00.000,0d71bb95-61bb-432f-9691-bb2aa01881fd,
25048,4,0,50,2022-08-08 14:44:00.000,,,2022-08-08 14:45:29.493,2022-08-08 14:45:29.493,50,1.5833334,39.66,1.9,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-08 14:45:00.000,9b39809a-0adf-4dd6-a1cd-04a12293adbd,
58411,4,0,120,2022-08-07 12:06:00.000,,,2022-08-07 12:09:41.479,2022-08-07 12:09:41.479,120,1.6388888,95.73,4.8,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-07 12:07:00.000,8b31d9ba-0050-4ef7-a29f-3ec15d9791bb,
56033,4,0,112,2022-08-07 10:37:00.000,,,2022-08-07 10:43:23.170,2022-08-07 10:43:23.170,112,1.5833334,88.72,4.48,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-07 10:38:00.000,56aa93f1-8ae1-49ec-984c-c515c8d7bc7a,
29997,4,26,49,2022-08-08 17:51:00.000,,,2022-08-08 17:54:34.083,2022-08-08 17:54:34.083,75,2.8055556,84.16,5.5,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-08 17:52:00.000,8f99ae90-1a3e-4aa8-8223-f79cd9e64ac0,
3461,4,0,7,2022-08-08 14:45:00.000,,,2022-08-08 14:55:02.106,2022-08-08 14:55:02.106,7,2.0277777,7.02,0.46,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-08 14:46:00.000,2e8c6b90-dbab-423d-b783-7396b5f0ba48,
58660,4,0,114,2022-08-05 20:04:00.000,,,2022-08-05 20:05:34.112,2022-08-05 20:05:34.112,114,1.5277778,89.62,4.55,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-05 20:05:00.000,294feff7-8c24-4a18-95d4-1cdca3528f64,
9497,4,9,15,2022-08-08 17:52:00.000,,,2022-08-08 17:54:34.120,2022-08-08 17:54:34.120,24,2.6944442,25.59,1.65,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-08 17:53:00.000,d3a00e96-7b0d-4d4a-9572-aa4d02ecfd59,
55669,4,0,113,2022-08-07 10:38:00.000,,,2022-08-07 10:43:23.274,2022-08-07 10:43:23.274,113,1.6111112,89.69,4.52,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-07 10:39:00.000,b1528d95-2edd-4b54-b0df-cd955293d3a2,
27765,4,2,46,2022-08-07 19:18:00.000,,,2022-08-07 19:19:31.076,2022-08-07 19:19:31.076,48,1.5555556,43.19,2.42,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-07 19:19:00.000,2b759114-0eec-45d6-b59c-479a0f7ffe7a,
8987,4,0,18,2022-08-08 14:54:00.000,,,2022-08-08 14:55:02.244,2022-08-08 14:55:02.244,18,1.5833334,14.23,0.69,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-08 14:55:00.000,20376981-bcd3-4547-baef-181a2bfead05,
57635,4,0,122,2022-08-07 12:07:00.000,,,2022-08-07 12:09:41.559,2022-08-07 12:09:41.559,122,1.6944444,97.66,4.88,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-07 12:08:00.000,0af22e86-6d54-4690-87b6-fba980e1ddf8,
58486,4,0,116,2022-08-05 20:05:00.000,,,2022-08-05 20:07:50.251,2022-08-05 20:05:34.220,116,1.5678753,91.7,4.6399994,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-05 20:06:00.000,55fb54c8-3417-4085-9896-e2eb190829ca,
60000,4,0,119,2022-08-05 20:06:00.000,,,2022-08-05 20:07:50.443,2022-08-05 20:07:50.443,119,1.5675,94.05,4.76,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-05 20:07:00.000,5a63b338-e52a-4d69-9831-8d06cc661587,
55787,4,0,113,2022-08-07 10:39:00.000,,,2022-08-07 10:43:23.365,2022-08-07 10:43:23.365,113,1.6111112,89.88,4.52,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-07 10:40:00.000,a8cb1c9c-42c5-455f-89c6-0b6a7809e92c,
13168,4,0,24,2022-08-08 17:53:00.000,,,2022-08-08 17:54:34.161,2022-08-08 17:54:34.161,24,1.3888888,18.29,0.91,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-08 17:54:00.000,95ce4c47-6ba8-4171-9b99-56acccc4b173,
53980,4,0,112,2022-08-08 14:55:00.000,,,2022-08-08 14:56:00.000,2022-08-08 14:55:45.243,112,1.6552132,89.35003,4.479999,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-08 14:56:00.000,0722223f-ae95-4589-bdbb-aed5c01a20da,
4831,4,0,12,2022-08-07 20:46:00.000,,,2022-08-07 20:46:27.348,2022-08-07 20:46:27.348,12,1.9166667,9.26,0.4,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-07 20:47:00.000,4033481b-eaf7-4b93-b554-ffe5be8c92e3,
58978,4,0,117,2022-08-05 20:07:00.000,,,2022-08-05 20:10:30.102,2022-08-05 20:07:50.561,117,1.5646248,92.28,4.6800003,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-05 20:08:00.000,bf981b87-9b5f-4a77-bc58-5fa1016d3839,
20073,4,18,30,2022-08-08 17:54:00.000,,,2022-08-08 17:54:35.011,2022-08-08 17:54:34.230,48,2.2911274,45.99,2.65,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-08 17:55:00.000,d3e88f8e-f5ef-4215-a7d5-a1a5ba267e10,
